x,y,STATION_NAME,STN_ID,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.12,2013-12-12 00:00:00,QC,2013,12,12,-12.7,,-17.9,,-7.5,,0,,,M,,M,,,0,,0,,0,,30.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.13,2013-12-13 00:00:00,QC,2013,12,13,-13.7,,-18.9,,-8.5,,0,,,M,,M,,,0,,0,,0,,31.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.14,2013-12-14 00:00:00,QC,2013,12,14,-18.2,,-21.2,,-15.1,,4.6,,,M,,M,,,0,,0,,0,,36.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.15,2013-12-15 00:00:00,QC,2013,12,15,-13.4,,-15.3,,-11.5,,18.6,,,M,,M,,,0,,0,,0,,31.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.16,2013-12-16 00:00:00,QC,2013,12,16,-16,,-19,,-12.9,,0,,,M,,M,,,0,,0,,0,,34,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.17,2013-12-17 00:00:00,QC,2013,12,17,-17.7,,-21,,-14.4,,0,,,M,,M,,,0,,0,,0,,35.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.18,2013-12-18 00:00:00,QC,2013,12,18,-10.7,,-14.5,,-6.8,,1,,,M,,M,,,0,,0,,0,,28.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.19,2013-12-19 00:00:00,QC,2013,12,19,-3.3,,-7.3,,0.7,,1.2,,,M,,M,,,0,,0,,0,,21.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.20,2013-12-20 00:00:00,QC,2013,12,20,-4.8,,-8.7,,-0.8,,13,,,M,,M,,,35,,32,,0,,22.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.21,2013-12-21 00:00:00,QC,2013,12,21,-7.7,,-8.6,,-6.7,,13.2,,,M,,M,,,0,,0,,0,,25.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.22,2013-12-22 00:00:00,QC,2013,12,22,-8,,-9,,-7,,19.2,,,M,,M,,,3,,43,,0,,26,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.23,2013-12-23 00:00:00,QC,2013,12,23,-7.3,,-9.1,,-5.4,,0,,,M,,M,,,0,,0,,0,,25.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.24,2013-12-24 00:00:00,QC,2013,12,24,-13,,-16.9,,-9,,0,,,M,,M,,,0,,0,,0,,31,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.25,2013-12-25 00:00:00,QC,2013,12,25,-17,,-19.8,,-14.1,,0,,,M,,M,,,0,,0,,0,,35,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.26,2013-12-26 00:00:00,QC,2013,12,26,-11.5,,-15.4,,-7.6,,1,,,M,,M,,,0,,0,,0,,29.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.27,2013-12-27 00:00:00,QC,2013,12,27,-6.4,,-9.1,,-3.7,,1,,,M,,M,,,0,,0,,0,,24.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.28,2013-12-28 00:00:00,QC,2013,12,28,-1.6,,-5.1,,2,,1.2,,,M,,M,,,0,,0,,0,,19.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.29,2013-12-29 00:00:00,QC,2013,12,29,-4.3,,-10.5,,2,,0,,,M,,M,,,34,,32,,0,,22.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.30,2013-12-30 00:00:00,QC,2013,12,30,-12.8,,-17.8,,-7.8,,0,,,M,,M,,,21,,32,,0,,30.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2013.12.31,2013-12-31 00:00:00,QC,2013,12,31,-17.6,,-19.8,,-15.4,,0,,,M,,M,,,0,,0,,0,,35.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.1,2014-01-01 00:00:00,QC,2014,1,1,-19.6,,-23.9,,-15.2,,0,,,M,,M,,,0,,0,,0,,37.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.2,2014-01-02 00:00:00,QC,2014,1,2,-24.9,,-27.4,,-22.3,,0,,,M,,M,,,3,,37,,0,,42.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.3,2014-01-03 00:00:00,QC,2014,1,3,-21.3,,-23.6,,-19,,1,,,M,,M,,,0,,0,,0,,39.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.4,2014-01-04 00:00:00,QC,2014,1,4,-14,,-21.3,,-6.6,,0,,,M,,M,,,0,,0,,0,,32,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.5,2014-01-05 00:00:00,QC,2014,1,5,-5.2,,-10.6,,0.2,,8,,,M,,M,,,0,,0,,0,,23.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.6,2014-01-06 00:00:00,QC,2014,1,6,-1.9,,-11,,7.3,,15.4,,,M,,M,,,16,,44,,0,,19.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.7,2014-01-07 00:00:00,QC,2014,1,7,-13.9,,-16.8,,-11,,0,,,M,,M,,,21,,43,,0,,31.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.8,2014-01-08 00:00:00,QC,2014,1,8,-11.5,,-14.4,,-8.6,,0,,,M,,M,,,23,,32,,0,,29.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.9,2014-01-09 00:00:00,QC,2014,1,9,-9.4,,-11.3,,-7.5,,0,,,M,,M,,,0,,0,,0,,27.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.10,2014-01-10 00:00:00,QC,2014,1,10,-7,,-10.8,,-3.1,,0,,,M,,M,,,0,,0,,0,,25,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.11,2014-01-11 00:00:00,QC,2014,1,11,2.1,,-5,,9.1,,12.4,,,M,,M,,,21,,32,,0,,15.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.12,2014-01-12 00:00:00,QC,2014,1,12,3,,0.9,,5.1,,0,,,M,,M,,,20,,37,,0,,15,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.13,2014-01-13 00:00:00,QC,2014,1,13,2.9,,0.1,,5.6,,0,,,M,,M,,,0,,0,,0,,15.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.14,2014-01-14 00:00:00,QC,2014,1,14,2.8,,0.3,,5.3,,5,,,M,,M,,,0,,0,,0,,15.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.15,2014-01-15 00:00:00,QC,2014,1,15,-0.1,,-2.5,,2.4,,0,,,M,,M,,,0,,0,,0,,18.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.16,2014-01-16 00:00:00,QC,2014,1,16,-1.1,,-2.9,,0.7,,0,,,M,,M,,,0,,0,,0,,19.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.17,2014-01-17 00:00:00,QC,2014,1,17,-1.5,,-3.8,,0.9,,0,,,M,,M,,,0,,0,,0,,19.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.18,2014-01-18 00:00:00,QC,2014,1,18,-0.7,,-4,,2.7,,1,,,M,,M,,,0,,0,,0,,18.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.19,2014-01-19 00:00:00,QC,2014,1,19,-4.1,,-6.1,,-2.1,,1,,,M,,M,,,17,,33,,0,,22.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.20,2014-01-20 00:00:00,QC,2014,1,20,-13.4,,-20.7,,-6.1,,1.2,,,M,,M,,,0,,0,,0,,31.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.21,2014-01-21 00:00:00,QC,2014,1,21,-21,,-23.2,,-18.8,,0,,,M,,M,,,0,,0,,0,,39,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.22,2014-01-22 00:00:00,QC,2014,1,22,-19.6,,-22.7,,-16.4,,0,,,M,,M,,,0,,0,,0,,37.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.23,2014-01-23 00:00:00,QC,2014,1,23,-19.5,,-22.1,,-16.8,,0,,,M,,M,,,27,,32,,0,,37.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.24,2014-01-24 00:00:00,QC,2014,1,24,-16.4,,-23.2,,-9.6,,0,,,M,,M,,,0,,0,,0,,34.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.25,2014-01-25 00:00:00,QC,2014,1,25,-9.8,,-14,,-5.5,,2.2,,,M,,M,,,25,,32,,0,,27.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.26,2014-01-26 00:00:00,QC,2014,1,26,-17.7,,-21.4,,-14,,0,,,M,,M,,,30,,32,,0,,35.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.27,2014-01-27 00:00:00,QC,2014,1,27,-11.6,,-16.8,,-6.4,,5.4,,,M,,M,,,17,,37,,0,,29.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.28,2014-01-28 00:00:00,QC,2014,1,28,-14.7,,-19.3,,-10,,0,,,M,,M,,,19,,41,,0,,32.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.29,2014-01-29 00:00:00,QC,2014,1,29,-11.7,,-14,,-9.4,,0,,,M,,M,,,20,,35,,0,,29.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.30,2014-01-30 00:00:00,QC,2014,1,30,-7.9,,-11.4,,-4.4,,0,,,M,,M,,,0,,0,,0,,25.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.1.31,2014-01-31 00:00:00,QC,2014,1,31,-1.7,,-4.8,,1.4,,1,,,M,,M,,,18,,32,,0,,19.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.1,2014-02-01 00:00:00,QC,2014,2,1,-3.8,,-7.9,,0.4,,11.6,,,M,,M,,,0,,0,,0,,21.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.2,2014-02-02 00:00:00,QC,2014,2,2,-2.9,,-6.4,,0.6,,4.2,,,M,,M,,,0,,0,,0,,20.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.3,2014-02-03 00:00:00,QC,2014,2,3,-9.3,,-12.4,,-6.1,,0,,,M,,M,,,0,,0,,0,,27.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.4,2014-02-04 00:00:00,QC,2014,2,4,-8.3,,-10.8,,-5.7,,0,,,M,,M,,,0,,0,,0,,26.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.5,2014-02-05 00:00:00,QC,2014,2,5,-10.5,,-14.2,,-6.7,,2.4,,,M,,M,,,36,,32,,0,,28.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.6,2014-02-06 00:00:00,QC,2014,2,6,-13.3,,-17.8,,-8.7,,0,,,M,,M,,,0,,0,,0,,31.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.7,2014-02-07 00:00:00,QC,2014,2,7,-9.3,,-11.2,,-7.3,,1,,,M,,M,,,17,,37,,0,,27.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.8,2014-02-08 00:00:00,QC,2014,2,8,-9,,-11.8,,-6.1,,0,,,M,,M,,,0,,0,,0,,27,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.9,2014-02-09 00:00:00,QC,2014,2,9,-9.2,,-11.2,,-7.1,,1.2,,,M,,M,,,0,,0,,0,,27.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.10,2014-02-10 00:00:00,QC,2014,2,10,-9.4,,-12.7,,-6,,0,,,M,,M,,,0,,0,,0,,27.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.11,2014-02-11 00:00:00,QC,2014,2,11,-13.6,,-16.4,,-10.8,,0,,,M,,M,,,0,,0,,0,,31.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.12,2014-02-12 00:00:00,QC,2014,2,12,-14.1,,-18.9,,-9.3,,0,,,M,,M,,,0,,0,,0,,32.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.13,2014-02-13 00:00:00,QC,2014,2,13,-10.4,,-14.7,,-6,,2.6,,,M,,M,,,2,,39,,0,,28.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.14,2014-02-14 00:00:00,QC,2014,2,14,-4.6,,-6.2,,-3,,8.6,,,M,,M,,,1,,48,,0,,22.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.15,2014-02-15 00:00:00,QC,2014,2,15,-6.8,,-8.9,,-4.7,,,M,,M,,M,,,0,,0,,0,,24.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.16,2014-02-16 00:00:00,QC,2014,2,16,-11.8,,-14.7,,-8.8,,,M,,M,,M,,,0,,0,,0,,29.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.17,2014-02-17 00:00:00,QC,2014,2,17,-13,,-16.1,,-9.9,,0,,,M,,M,,,0,,0,,0,,31,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.18,2014-02-18 00:00:00,QC,2014,2,18,-9.4,,-15.4,,-3.4,,3,,,M,,M,,,0,,0,,0,,27.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.19,2014-02-19 00:00:00,QC,2014,2,19,-1.7,,-5,,1.6,,0,,,M,,M,,,0,,0,,0,,19.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.20,2014-02-20 00:00:00,QC,2014,2,20,0.3,,-2.6,,3.1,,0,,,M,,M,,,0,,0,,0,,17.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.21,2014-02-21 00:00:00,QC,2014,2,21,1.9,,-0.5,,4.3,,21,,,M,,M,,,0,,0,,0,,16.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.22,2014-02-22 00:00:00,QC,2014,2,22,2.9,,-1,,6.7,,0,,,M,,M,,,20,,43,,0,,15.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.23,2014-02-23 00:00:00,QC,2014,2,23,-1.3,,-4.3,,1.8,,0,,,M,,M,,,17,,35,,0,,19.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.24,2014-02-24 00:00:00,QC,2014,2,24,-7.4,,-10.5,,-4.3,,0,,,M,,M,,,21,,32,,0,,25.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.25,2014-02-25 00:00:00,QC,2014,2,25,-10.9,,-13,,-8.8,,0,,,M,,M,,,0,,0,,0,,28.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.26,2014-02-26 00:00:00,QC,2014,2,26,-11.8,,-14.3,,-9.3,,1.2,,,M,,M,,,26,,43,,0,,29.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.27,2014-02-27 00:00:00,QC,2014,2,27,-10.7,,-14.5,,-6.8,,0,,,M,,M,,,17,,32,,0,,28.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.2.28,2014-02-28 00:00:00,QC,2014,2,28,-15,,-17.9,,-12.1,,0,,,M,,M,,,24,,33,,0,,33,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.1,2014-03-01 00:00:00,QC,2014,3,1,-8.4,,-14.2,,-2.6,,1.3,,,M,,M,,,0,,0,,0,,26.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.2,2014-03-02 00:00:00,QC,2014,3,2,-9.8,,-14.4,,-5.1,,1.1,,,M,,M,,,0,,0,,0,,27.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.3,2014-03-03 00:00:00,QC,2014,3,3,-14.5,,-16.9,,-12,,0,,,M,,M,,,0,,0,,0,,32.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.4,2014-03-04 00:00:00,QC,2014,3,4,-14.1,,-17.5,,-10.6,,1.1,,,M,,M,,,0,,0,,0,,32.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.5,2014-03-05 00:00:00,QC,2014,3,5,-12.3,,-15.3,,-9.3,,0,,,M,,M,,,0,,0,,0,,30.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.6,2014-03-06 00:00:00,QC,2014,3,6,-12.3,,-16.5,,-8,,0,,,M,,M,,,0,,0,,0,,30.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.7,2014-03-07 00:00:00,QC,2014,3,7,-5.9,,-12.5,,0.7,,1,,,M,,M,,,0,,0,,0,,23.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.8,2014-03-08 00:00:00,QC,2014,3,8,-1.6,,-5.9,,2.7,,1,,,M,,M,,,0,,0,,0,,19.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.9,2014-03-09 00:00:00,QC,2014,3,9,-7,E,-10,E,-3.9,E,,M,,M,,M,,,0,,0,,0,E,25,E,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.10,2014-03-10 00:00:00,QC,2014,3,10,,M,,M,,M,,M,,M,,M,,,,M,,M,,M,,M,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.11,2014-03-11 00:00:00,QC,2014,3,11,,M,,M,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.12,2014-03-12 00:00:00,QC,2014,3,12,,M,,M,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.13,2014-03-13 00:00:00,QC,2014,3,13,-10.4,E,-15,E,-5.8,E,,M,,M,,M,,,0,,0,,0,E,28.4,E,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.14,2014-03-14 00:00:00,QC,2014,3,14,,M,,M,-1,E,,M,,M,,M,,,0,,0,,,M,,M,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.15,2014-03-15 00:00:00,QC,2014,3,15,-0.1,E,-5.8,E,5.6,E,1,E,,M,,M,,,,M,,M,0,E,18.1,E,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.16,2014-03-16 00:00:00,QC,2014,3,16,-11.9,E,-14.3,E,-9.5,E,,M,,M,,M,,,0,,0,,0,E,29.9,E,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.17,2014-03-17 00:00:00,QC,2014,3,17,,M,-16.2,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.18,2014-03-18 00:00:00,QC,2014,3,18,-7.7,,-12.2,,-3.1,,0,,,M,,M,,,0,,0,,0,,25.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.19,2014-03-19 00:00:00,QC,2014,3,19,-2.6,,-8.3,,3.2,,3,,,M,,M,,,16,,39,,0,,20.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.20,2014-03-20 00:00:00,QC,2014,3,20,1.5,,-0.2,,3.2,,4,,,M,,M,,,22,,32,,0,,16.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.21,2014-03-21 00:00:00,QC,2014,3,21,0.1,,-2.9,,3,,1.2,,,M,,M,,,0,,0,,0,,17.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.22,2014-03-22 00:00:00,QC,2014,3,22,-1.8,,-3.9,,0.4,,11.4,,,M,,M,,,18,,32,,0,,19.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.23,2014-03-23 00:00:00,QC,2014,3,23,-6.4,,-12.8,,0.1,,0,,,M,,M,,,33,,33,,0,,24.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.24,2014-03-24 00:00:00,QC,2014,3,24,-9.7,,-14.6,,-4.7,,0,,,M,,M,,,0,,0,,0,,27.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.25,2014-03-25 00:00:00,QC,2014,3,25,-5.6,,-9.9,,-1.2,,0,,,M,,M,,,18,,32,,0,,23.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.26,2014-03-26 00:00:00,QC,2014,3,26,-5.4,,-9.4,,-1.3,,0,,,M,,M,,,32,,33,,0,,23.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.27,2014-03-27 00:00:00,QC,2014,3,27,-6.3,,-11.2,,-1.3,,0,,,M,,M,,,0,,0,,0,,24.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.28,2014-03-28 00:00:00,QC,2014,3,28,1.7,,-1.6,,4.9,,15.2,,,M,,M,,,0,,0,,0,,16.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.29,2014-03-29 00:00:00,QC,2014,3,29,2,,0.2,,3.8,,0,,,M,,M,,,33,,37,,0,,16,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.30,2014-03-30 00:00:00,QC,2014,3,30,-0.8,,-1.8,,0.3,,10.3,,,M,,M,,,1,,54,,0,,18.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.3.31,2014-03-31 00:00:00,QC,2014,3,31,2.4,,-1.4,,6.2,,1.1,,,M,,M,,,0,,0,,0,,15.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.1,2014-04-01 00:00:00,QC,2014,4,1,1.1,,-2.6,,4.8,,0,,,M,,M,,,0,,0,,0,,16.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.2,2014-04-02 00:00:00,QC,2014,4,2,3.1,,0.5,,5.7,,0,,,M,,M,,,24,,33,,0,,14.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.3,2014-04-03 00:00:00,QC,2014,4,3,1.2,,-1.5,,3.8,,0,,,M,,M,,,0,,0,,0,,16.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.4,2014-04-04 00:00:00,QC,2014,4,4,2,,-3.5,,7.4,,15.5,,,M,,M,,,17,,32,,0,,16,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.5,2014-04-05 00:00:00,QC,2014,4,5,3,,0.6,,5.3,,1.1,,,M,,M,,,19,,39,,0,,15,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.6,2014-04-06 00:00:00,QC,2014,4,6,2.9,,-0.9,,6.7,,0,,,M,,M,,,0,,0,,0,,15.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.7,2014-04-07 00:00:00,QC,2014,4,7,7.6,,2,,13.2,,5.4,,,M,,M,,,0,,0,,0,,10.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.8,2014-04-08 00:00:00,QC,2014,4,8,5.4,,3.1,,7.7,,22.8,,,M,,M,,,0,,0,,0,,12.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.9,2014-04-09 00:00:00,QC,2014,4,9,2.7,,0.6,,4.7,,1,,,M,,M,,,34,,35,,0,,15.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2014.4.10,2014-04-10 00:00:00,QC,2014,4,10,8.5,,0.4,,16.6,,3.8,,,M,,M,,,19,,37,,0,,9.5,,,,,
